"PAGE","NUMBER","POS","REPO_PATH","LOCAL_AS_SITE_SHOWS","LOCAL_KIND","EXISTS","ON_904_SIDEWAYS_LIST","UPRIGHT_COPY"
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_06_OF_13_V10F_W0220.html","1653","4","gems-1500-1799-b/20260808_214804.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1500-1799-b\20260808_214804.jpg","MIRROR","True","False",
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_06_OF_13_V10F_W0220.html","1653","5","gems-1500-1799-b/20260808_214813.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1500-1799-b\20260808_214813.jpg","MIRROR","True","True","C:\Users\godbl\Desktop\PHOTO UPRIGHT CHECK 20260915\UPRIGHT_FIXED_20260915\gems-1500-1799-b__20260808_214813__UPRIGHT.jpg"
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_06_OF_13_V10F_W0220.html","1898","1","gems-1800-2045/20260817_100545.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1800-2045\20260817_100545.jpg","MIRROR","True","False",
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_06_OF_13_V10F_W0220.html","1898","2","gems-1800-2045/20260817_100553.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1800-2045\20260817_100553.jpg","MIRROR","True","False",
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_06_OF_13_V10F_W0220.html","1898","3","gems-1800-2045/20260817_100558.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1800-2045\20260817_100558.jpg","MIRROR","True","False",
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_06_OF_13_V10F_W0220.html","1898","4","gems-1800-2045/20260817_100603.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1800-2045\20260817_100603.jpg","MIRROR","True","False",
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_06_OF_13_V10F_W0220.html","1898","5","gems-1800-2045/20260817_100608.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1800-2045\20260817_100608.jpg","MIRROR","True","False",
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_06_OF_13_V10F_W0220.html","1898","6","gems-1800-2045/20260817_100613.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1800-2045\20260817_100613.jpg","MIRROR","True","False",
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_06_OF_13_V10F_W0220.html","1898","7","gems-1800-2045/20260817_100623.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1800-2045\20260817_100623.jpg","MIRROR","True","False",
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_06_OF_13_V10F_W0220.html","1898","8","gems-1800-2045/20260817_100628.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1800-2045\20260817_100628.jpg","MIRROR","True","False",
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_06_OF_13_V10F_W0220.html","1898","9","gems-1800-2045/20260817_100846.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1800-2045\20260817_100846.jpg","MIRROR","True","False",
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_06_OF_13_V10F_W0220.html","1898","10","gems-1800-2045/20260817_101050.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1800-2045\20260817_101050.jpg","MIRROR","True","False",
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_06_OF_13_V10F_W0220.html","1898","11","gems-1800-2045/20260817_100822.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1800-2045\20260817_100822.jpg","MIRROR","True","False",
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_06_OF_13_V10F_W0220.html","1898","12","gems-1800-2045/20260817_100856.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1800-2045\20260817_100856.jpg","MIRROR","True","False",
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_06_OF_13_V10F_W0220.html","1900","1","gems-1800-2045/20260817_101215.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1800-2045\20260817_101215.jpg","MIRROR","True","False",
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_06_OF_13_V10F_W0220.html","1900","2","gems-1800-2045/20260817_102740.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1800-2045\20260817_102740.jpg","MIRROR","True","False",
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_06_OF_13_V10F_W0220.html","206","1","gems-0001-0500-b/of 1348 HAND WRITTEN LYRICS (613).jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-0001-0500-b\of 1348 HAND WRITTEN LYRICS (613).jpg","MIRROR","True","False",
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_06_OF_13_V10F_W0220.html","206","2","gems-0001-0500-b/of 1348 HAND WRITTEN LYRICS (614).jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-0001-0500-b\of 1348 HAND WRITTEN LYRICS (614).jpg","MIRROR","True","False",
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_06_OF_13_V10F_W0220.html","1736","1","gems-1500-1799-b/20260823_163641.jpg","C:\TOM DECK V15 - PHOTO FIX - 20260915\rotated-photos\20260823_163641.jpg","ROTATED_394_AS_ON_GITHUB","True","False",
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_06_OF_13_V10F_W0220.html","1612","1","gems-1500-1799-a/20260808_204252.jpg","C:\TOM DECK V15 - PHOTO FIX - 20260915\rotated-photos\20260808_204252.jpg","ROTATED_394_AS_ON_GITHUB","True","False",
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_06_OF_13_V10F_W0220.html","823","1","gems-0501-1000/20260819_073231.jpg","C:\TOM DECK V15 - PHOTO FIX - 20260915\rotated-photos\20260819_073231.jpg","ROTATED_394_AS_ON_GITHUB","True","False",
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_06_OF_13_V10F_W0220.html","1104","1","gems-0501-1000/20260819_083917.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-0501-1000\20260819_083917.jpg","MIRROR","True","False",
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_06_OF_13_V10F_W0220.html","852","1","gems-0501-1000/20260819_074047.jpg","C:\TOM DECK V15 - PHOTO FIX - 20260915\rotated-photos\20260819_074047.jpg","ROTATED_394_AS_ON_GITHUB","True","False",
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_06_OF_13_V10F_W0220.html","852","2","gems-0501-1000/20260819_074051.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-0501-1000\20260819_074051.jpg","MIRROR","True","True","C:\Users\godbl\Desktop\PHOTO UPRIGHT CHECK 20260915\UPRIGHT_FIXED_20260915\gems-0501-1000__20260819_074051__UPRIGHT.jpg"
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_06_OF_13_V10F_W0220.html","1891","1","gems-1800-2045/20260817_100105.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1800-2045\20260817_100105.jpg","MIRROR","True","False",
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_06_OF_13_V10F_W0220.html","1891","2","gems-1800-2045/20260817_100109.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1800-2045\20260817_100109.jpg","MIRROR","True","False",
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_06_OF_13_V10F_W0220.html","1891","3","gems-1800-2045/20260817_100122.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1800-2045\20260817_100122.jpg","MIRROR","True","True","C:\Users\godbl\Desktop\PHOTO UPRIGHT CHECK 20260915\UPRIGHT_FIXED_20260915\gems-1800-2045__20260817_100122__UPRIGHT.jpg"
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_06_OF_13_V10F_W0220.html","1951","1","gems-1800-2045/20260817_215543.jpg","C:\TOM DECK V15 - PHOTO FIX - 20260915\rotated-photos\20260817_215543.jpg","ROTATED_394_AS_ON_GITHUB","True","False",
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_06_OF_13_V10F_W0220.html","1951","2","gems-1800-2045/20260817_215551.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1800-2045\20260817_215551.jpg","MIRROR","True","False",
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_06_OF_13_V10F_W0220.html","1951","3","gems-1800-2045/20260817_215555.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1800-2045\20260817_215555.jpg","MIRROR","True","False",
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_06_OF_13_V10F_W0220.html","1951","4","gems-1800-2045/20260817_215601.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1800-2045\20260817_215601.jpg","MIRROR","True","True","C:\Users\godbl\Desktop\PHOTO UPRIGHT CHECK 20260915\UPRIGHT_FIXED_20260915\gems-1800-2045__20260817_215601__UPRIGHT.jpg"
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_06_OF_13_V10F_W0220.html","1951","5","gems-1800-2045/20260817_215605.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1800-2045\20260817_215605.jpg","MIRROR","True","True","C:\Users\godbl\Desktop\PHOTO UPRIGHT CHECK 20260915\UPRIGHT_FIXED_20260915\gems-1800-2045__20260817_215605__UPRIGHT.jpg"
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_06_OF_13_V10F_W0220.html","1951","6","gems-1800-2045/20260817_215617.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1800-2045\20260817_215617.jpg","MIRROR","True","True","C:\Users\godbl\Desktop\PHOTO UPRIGHT CHECK 20260915\UPRIGHT_FIXED_20260915\gems-1800-2045__20260817_215617__UPRIGHT.jpg"
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_06_OF_13_V10F_W0220.html","1951","7","gems-1800-2045/20260817_215625.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1800-2045\20260817_215625.jpg","MIRROR","True","True","C:\Users\godbl\Desktop\PHOTO UPRIGHT CHECK 20260915\UPRIGHT_FIXED_20260915\gems-1800-2045__20260817_215625__UPRIGHT.jpg"
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_06_OF_13_V10F_W0220.html","1951","8","gems-1800-2045/20260817_215628.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1800-2045\20260817_215628.jpg","MIRROR","True","True","C:\Users\godbl\Desktop\PHOTO UPRIGHT CHECK 20260915\UPRIGHT_FIXED_20260915\gems-1800-2045__20260817_215628__UPRIGHT.jpg"
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_06_OF_13_V10F_W0220.html","1951","9","gems-1800-2045/20260817_215632.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1800-2045\20260817_215632.jpg","MIRROR","True","True","C:\Users\godbl\Desktop\PHOTO UPRIGHT CHECK 20260915\UPRIGHT_FIXED_20260915\gems-1800-2045__20260817_215632__UPRIGHT.jpg"
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_06_OF_13_V10F_W0220.html","1802","1","gems-1800-2045/20260816_184048.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1800-2045\20260816_184048.jpg","MIRROR","True","True","C:\Users\godbl\Desktop\PHOTO UPRIGHT CHECK 20260915\UPRIGHT_FIXED_20260915\gems-1800-2045__20260816_184048__UPRIGHT.jpg"
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_06_OF_13_V10F_W0220.html","1802","2","gems-1800-2045/20260816_184111.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1800-2045\20260816_184111.jpg","MIRROR","True","False",
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_06_OF_13_V10F_W0220.html","1802","3","gems-1800-2045/20260816_184117.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1800-2045\20260816_184117.jpg","MIRROR","True","True","C:\Users\godbl\Desktop\PHOTO UPRIGHT CHECK 20260915\UPRIGHT_FIXED_20260915\gems-1800-2045__20260816_184117__UPRIGHT.jpg"
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_06_OF_13_V10F_W0220.html","1803","1","gems-1800-2045/20260816_184145.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1800-2045\20260816_184145.jpg","MIRROR","True","False",
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_06_OF_13_V10F_W0220.html","1803","2","gems-1800-2045/20260816_184159.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1800-2045\20260816_184159.jpg","MIRROR","True","False",
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_06_OF_13_V10F_W0220.html","1803","3","gems-1800-2045/20260816_184203.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1800-2045\20260816_184203.jpg","MIRROR","True","True","C:\Users\godbl\Desktop\PHOTO UPRIGHT CHECK 20260915\UPRIGHT_FIXED_20260915\gems-1800-2045__20260816_184203__UPRIGHT.jpg"
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_06_OF_13_V10F_W0220.html","1806","1","gems-1800-2045/20260816_184303.jpg","C:\TOM DECK V15 - PHOTO FIX - 20260915\rotated-photos\20260816_184303.jpg","ROTATED_394_AS_ON_GITHUB","True","False",
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_06_OF_13_V10F_W0220.html","1806","2","gems-1800-2045/20260816_184310.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1800-2045\20260816_184310.jpg","MIRROR","True","True","C:\Users\godbl\Desktop\PHOTO UPRIGHT CHECK 20260915\UPRIGHT_FIXED_20260915\gems-1800-2045__20260816_184310__UPRIGHT.jpg"
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_06_OF_13_V10F_W0220.html","1806","3","gems-1800-2045/20260816_184314.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1800-2045\20260816_184314.jpg","MIRROR","True","True","C:\Users\godbl\Desktop\PHOTO UPRIGHT CHECK 20260915\UPRIGHT_FIXED_20260915\gems-1800-2045__20260816_184314__UPRIGHT.jpg"
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_06_OF_13_V10F_W0220.html","1592","1","gems-1500-1799-a/20260808_114838.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1500-1799-a\20260808_114838.jpg","MIRROR","True","False",
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_06_OF_13_V10F_W0220.html","1592","2","gems-1500-1799-b/20260810_083932.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1500-1799-b\20260810_083932.jpg","MIRROR","True","True","C:\Users\godbl\Desktop\PHOTO UPRIGHT CHECK 20260915\UPRIGHT_FIXED_20260915\gems-1500-1799-b__20260810_083932__UPRIGHT.jpg"
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_06_OF_13_V10F_W0220.html","1592","3","gems-1500-1799-b/20260810_083941.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1500-1799-b\20260810_083941.jpg","MIRROR","True","True","C:\Users\godbl\Desktop\PHOTO UPRIGHT CHECK 20260915\UPRIGHT_FIXED_20260915\gems-1500-1799-b__20260810_083941__UPRIGHT.jpg"
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_06_OF_13_V10F_W0220.html","1721","1","gems-1500-1799-b/20260823_122518.jpg","C:\TOM DECK V15 - PHOTO FIX - 20260915\rotated-photos\20260823_122518.jpg","ROTATED_394_AS_ON_GITHUB","True","False",
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_06_OF_13_V10F_W0220.html","1721","2","gems-1500-1799-b/20260823_122522.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1500-1799-b\20260823_122522.jpg","MIRROR","True","True","C:\Users\godbl\Desktop\PHOTO UPRIGHT CHECK 20260915\UPRIGHT_FIXED_20260915\gems-1500-1799-b__20260823_122522__UPRIGHT.jpg"
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_06_OF_13_V10F_W0220.html","1721","3","gems-1500-1799-b/20260823_122525.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1500-1799-b\20260823_122525.jpg","MIRROR","True","True","C:\Users\godbl\Desktop\PHOTO UPRIGHT CHECK 20260915\UPRIGHT_FIXED_20260915\gems-1500-1799-b__20260823_122525__UPRIGHT.jpg"
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_06_OF_13_V10F_W0220.html","1721","4","gems-1500-1799-b/20260823_122529.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1500-1799-b\20260823_122529.jpg","MIRROR","True","True","C:\Users\godbl\Desktop\PHOTO UPRIGHT CHECK 20260915\UPRIGHT_FIXED_20260915\gems-1500-1799-b__20260823_122529__UPRIGHT.jpg"
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_07_OF_13_V10F_W0220.html","1639","1","gems-1500-1799-a/20260808_212220.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1500-1799-a\20260808_212220.jpg","MIRROR","True","False",
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_07_OF_13_V10F_W0220.html","1639","2","gems-1500-1799-a/20260808_212304.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1500-1799-a\20260808_212304.jpg","MIRROR","True","True","C:\Users\godbl\Desktop\PHOTO UPRIGHT CHECK 20260915\UPRIGHT_FIXED_20260915\gems-1500-1799-a__20260808_212304__UPRIGHT.jpg"
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_07_OF_13_V10F_W0220.html","1814","1","gems-1800-2045/20260816_185623.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1800-2045\20260816_185623.jpg","MIRROR","True","False",
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_07_OF_13_V10F_W0220.html","1814","2","gems-1800-2045/20260816_185630.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1800-2045\20260816_185630.jpg","MIRROR","True","False",
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_07_OF_13_V10F_W0220.html","1814","3","gems-1800-2045/20260816_185642.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1800-2045\20260816_185642.jpg","MIRROR","True","True","C:\Users\godbl\Desktop\PHOTO UPRIGHT CHECK 20260915\UPRIGHT_FIXED_20260915\gems-1800-2045__20260816_185642__UPRIGHT.jpg"
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_07_OF_13_V10F_W0220.html","1814","4","gems-1800-2045/20260816_185705.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1800-2045\20260816_185705.jpg","MIRROR","True","False",
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_07_OF_13_V10F_W0220.html","1814","5","gems-1800-2045/20260816_185718.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1800-2045\20260816_185718.jpg","MIRROR","True","False",
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_07_OF_13_V10F_W0220.html","1814","6","gems-1800-2045/20260816_185737.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1800-2045\20260816_185737.jpg","MIRROR","True","False",
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_07_OF_13_V10F_W0220.html","1814","7","gems-1800-2045/20260816_185802.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1800-2045\20260816_185802.jpg","MIRROR","True","False",
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_07_OF_13_V10F_W0220.html","1814","8","gems-1800-2045/20260816_185813.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1800-2045\20260816_185813.jpg","MIRROR","True","False",
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_07_OF_13_V10F_W0220.html","1814","9","gems-1800-2045/20260816_185821.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1800-2045\20260816_185821.jpg","MIRROR","True","False",
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_07_OF_13_V10F_W0220.html","1962","1","gems-1800-2045/20260818_085908.jpg","C:\TOM DECK V15 - PHOTO FIX - 20260915\rotated-photos\20260818_085908.jpg","ROTATED_394_AS_ON_GITHUB","True","False",
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_07_OF_13_V10F_W0220.html","1962","2","gems-1800-2045/20260818_085911.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1800-2045\20260818_085911.jpg","MIRROR","True","False",
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_07_OF_13_V10F_W0220.html","1962","3","gems-1800-2045/20260818_085914.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1800-2045\20260818_085914.jpg","MIRROR","True","False",
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_07_OF_13_V10F_W0220.html","1962","4","gems-1800-2045/20260818_085917.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1800-2045\20260818_085917.jpg","MIRROR","True","False",
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_07_OF_13_V10F_W0220.html","1962","5","gems-1800-2045/20260818_085919.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1800-2045\20260818_085919.jpg","MIRROR","True","False",
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_07_OF_13_V10F_W0220.html","1962","6","gems-1800-2045/20260818_085922.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1800-2045\20260818_085922.jpg","MIRROR","True","False",
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_07_OF_13_V10F_W0220.html","1933","1","gems-1800-2045/20260817_210946.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1800-2045\20260817_210946.jpg","MIRROR","True","False",
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_07_OF_13_V10F_W0220.html","1933","2","gems-1800-2045/20260817_210953.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1800-2045\20260817_210953.jpg","MIRROR","True","False",
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_07_OF_13_V10F_W0220.html","1932","1","gems-1800-2045/20260817_210901.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1800-2045\20260817_210901.jpg","MIRROR","True","False",
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_07_OF_13_V10F_W0220.html","1932","2","gems-1800-2045/20260817_210905.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1800-2045\20260817_210905.jpg","MIRROR","True","True","C:\Users\godbl\Desktop\PHOTO UPRIGHT CHECK 20260915\UPRIGHT_FIXED_20260915\gems-1800-2045__20260817_210905__UPRIGHT.jpg"
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_07_OF_13_V10F_W0220.html","1932","3","gems-1800-2045/20260817_210910.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1800-2045\20260817_210910.jpg","MIRROR","True","False",
